CARRIER,ORIGIN,DEST,DEP_TIME,ARR_TIME,DISTANCE,DEP_DEL15
OO,PHX,BFL,1010,1140,425,0
OO,SLC,DEN,1705,1838,391,0
OO,SPI,ORD,605,705,174,0
OO,MSP,RHI,1950,2038,190,0
UA,IAH,SMF,923,1137,1609,0
UA,SFO,RDU,939,1740,2400,0
UA,SFO,BOS,2159,621,2704,0
US,DCA,BOS,2055,2212,399,0
US,ORD,CLT,1033,1323,599,0
VX,SFO,LAX,1212,1329,337,0
WN,DAL,ABQ,1200,1236,580,1
WN,LAS,LAX,2238,2337,236,0
WN,MCO,ROC,755,1025,1033,0
WN,MDW,SLC,1944,2222,1259,0
WN,PHX,MSP,1109,1554,1276,1
WN,AMA,LAS,1505,1507,758,0
WN,STL,MDW,928,1026,251,0
AA,LGA,ORD,?,?,733,?
AA,DFW,PIT,1037,1407,1067,0
AA,SAN,DFW,904,1353,1171,0
AS,SNA,SEA,945,1215,978,0
B6,JFK,FLL,758,1105,1069,0
DL,BOS,DTW,857,1107,632,0
DL,CAK,ATL,747,922,528,0
DL,PNS,ATL,1457,1659,271,0
DL,ATL,BNA,1343,1337,214,0
DL,ATL,FLL,726,914,581,1
DL,BIS,MSP,455,615,386,0
EV,TYS,IAH,1050,1214,771,0
EV,MLU,ATL,1033,1254,448,0
EV,DTW,MDW,1536,1553,228,0
HA,KOA,HNL,1512,1554,163,0
MQ,LBB,DFW,1227,1328,282,1
MQ,CMH,ORD,852,901,296,0
OO,PHX,TUS,1353,1447,110,0
OO,SLC,FCA,2150,2323,531,0
OO,SMF,SFO,1231,1329,86,1
OO,DEN,SBA,1901,2032,916,0
UA,IAH,DCA,1336,1808,1208,1
UA,ORD,CLE,1942,2140,315,0
UA,OGG,LAX,2055,452,2486,0
US,PHX,GEG,2006,2238,1020,0
US,PHX,MKE,1013,1531,1460,0
VX,PDX,SFO,636,809,550,0
WN,ALB,MDW,1717,1835,717,0
WN,BWI,IND,1532,1722,516,0
WN,DCA,MDW,919,1028,601,0
WN,ICT,DAL,559,704,333,0
WN,MDW,AUS,1926,2155,972,0
WN,PHL,STL,1818,2000,814,0
WN,SEA,SAN,624,853,1050,0
AA,MIA,SAN,2002,2212,2267,0
AA,DFW,ELP,1342,1441,551,0
AA,RDU,DFW,554,753,1061,0
AS,LIH,SJC,1501,2309,2466,1
B6,BOS,DTW,713,934,632,0
DL,SMF,SLC,1704,1938,532,1
DL,BUF,MSP,659,814,735,0
DL,ATL,DAB,1549,1652,366,0
DL,MSP,ORD,1507,1638,334,0
EV,DEN,OMA,1651,2002,472,1
EV,IAH,TUL,847,1013,429,0
HA,SFO,OGG,1022,1257,2338,0
MQ,GRR,ORD,931,921,137,0
NK,LBE,ORD,1643,1724,459,0
OO,BOI,SEA,1039,1106,399,0
OO,GRR,ORD,1518,1509,137,0
UA,PHX,DEN,1347,1636,602,0
UA,LAX,LAS,2239,2341,236,0
OO,DEN,AMA,1625,1935,359,1
US,CLT,ATL,2016,2138,226,0
VX,FLL,LAX,702,925,2343,0
WN,BWI,LAS,714,921,2106,0
WN,LAX,SFO,1330,1442,337,0
WN,BWI,SAT,1500,1739,1407,0
WN,ORF,MCO,1109,1305,655,1
WN,SLC,DEN,1647,1804,391,1
AA,LAX,LAS,1622,1732,236,0
AA,SLC,DFW,905,1248,989,0
AA,DFW,SAT,1918,2018,247,0
AS,BLI,HNL,1803,2059,2715,0
B6,PBI,LGA,1854,2140,1035,0
DL,PIT,MSP,1122,1232,726,0
DL,JFK,SLC,657,947,1990,0
EV,CLL,IAH,545,635,74,0
DL,DTW,DCA,1211,1327,405,0
DL,ATL,DCA,1918,2104,547,0
EV,GSP,EWR,1148,1340,594,1
HA,HNL,KOA,754,844,163,0
MQ,CVG,MIA,559,828,948,0
NK,ORD,MSP,1858,2031,334,1
NK,MSP,DEN,1449,1602,680,0
OO,RNO,SFO,1647,1755,192,0
UA,SFO,IND,1519,2237,1943,1
UA,EWR,TPA,1505,1748,997,0
MQ,GPT,DFW,1842,2021,500,0
US,JFK,PHX,629,914,2153,0
US,LAX,CLT,719,1501,2125,0
WN,SAN,MDW,1406,1953,1728,0
WN,MDW,BWI,1853,2132,611,0
WN,SMF,ONT,1132,1241,390,0
WN,BNA,BOS,1358,1721,942,0
WN,DCA,MCI,1526,1649,949,0
AA,JFK,LAX,1633,1945,2475,0
AA,RDU,ORD,1142,1243,646,0
AA,DFW,OMA,701,852,583,0
AS,SFO,SEA,1541,1746,679,0
B6,JFK,BOS,2024,2134,187,0
B6,MCO,DCA,805,1007,759,0
DL,DTW,LGA,847,1029,502,0
DL,ATL,MDW,1616,1708,591,0
DL,EWR,ATL,1933,2301,746,0
DL,VPS,ATL,1720,1925,250,0
DL,ATL,FLL,1053,1235,581,0
EV,ORD,ROA,2207,58,531,1
EV,RDU,DTW,1902,2044,501,0
F9,DCA,DEN,658,832,1476,0
MQ,LGA,GSO,1458,1646,461,0
MQ,MDT,ORD,807,859,594,0
NK,DFW,PDX,1641,1915,1616,1
OO,LWS,SLC,1210,1434,461,0
OO,DLH,ORD,618,808,397,0
OO,DEN,ELP,1005,1149,563,0
UA,DEN,BIL,2208,2330,455,0
US,RNO,PHX,609,744,601,0
UA,AUS,IAH,641,733,140,0
UA,LAS,SFO,2011,2147,414,1
US,PHX,CLT,132,820,1773,0
VX,LAS,LAX,1427,1529,236,0
WN,LAS,OKC,2019,36,986,0
WN,MDW,EWR,920,1209,711,0
WN,CLE,PHX,1849,1953,1737,0
WN,FLL,SJU,1005,1231,1046,0
WN,PIT,TPA,824,1032,873,0
WN,SJC,LAS,854,1011,386,0
AA,ORD,CLT,2216,58,599,0
AA,ORD,MIA,723,1125,1197,0
AA,MCO,DFW,1159,1357,985,1
AS,SEA,SNA,911,1144,978,0
B6,LAX,BOS,1225,2046,2611,0
AA,MIA,MCO,2344,36,192,0
DL,OMA,MSP,1142,1258,282,0
DL,MSP,STL,951,1122,448,0
DL,ATL,HOU,1030,1132,696,0
DL,ATL,PHL,22,210,666,1
DL,MSP,LAX,929,1111,1535,1
EV,EWR,CHS,1328,1542,628,0
EV,ELM,DTW,1320,1434,332,0
EV,ORD,PIA,2158,2244,130,1
HA,ITO,HNL,720,814,216,0
MQ,CLE,LGA,1233,1404,419,1
NK,ACY,FLL,651,920,977,0
OO,PDX,SEA,2001,2109,129,0
OO,LAX,SJC,1450,1556,308,0
OO,ORD,MKE,1130,1212,67,0
UA,SFO,HNL,1612,1840,2398,0
UA,DCA,ORD,1752,1921,612,1
UA,SNA,IAH,1307,1809,1346,0
UA,SFO,SEA,1955,2201,679,0
US,CLT,MCO,1254,1421,468,0
US,CLT,PHX,941,1111,1773,0
WN,DTW,ATL,1908,2111,594,1
WN,LAS,PHX,1846,1949,255,1
WN,ATL,SAT,923,1053,874,0
WN,CAK,DEN,526,623,1224,0
WN,LAX,HOU,2002,100,1390,1
WN,SFO,LAX,1131,1242,337,1
WN,OAK,DEN,1509,1823,957,0
WN,RNO,PHX,548,?,601,0
AA,OMA,DFW,1848,2037,583,0
AA,SAT,DFW,1235,1341,247,0
AA,LAX,AUS,1151,1650,1242,0
AS,HNL,SAN,1533,2351,2614,0
B6,JFK,IAD,1217,1326,228,0
DL,ATL,SFO,1756,2011,2139,0
DL,DEN,DTW,1355,1852,1123,0
DL,ATL,MSP,1412,1532,907,1
DL,ROC,DTW,2137,2244,296,1
DL,ATL,FLL,1923,2107,581,0
EV,BRO,DFW,?,?,482,?
EV,SDF,IAH,1656,1838,788,0
EV,ATL,AVL,913,1006,164,0
F9,LAS,CLE,2304,544,1824,0
MQ,IND,ORD,922,927,177,0
MQ,ORD,MEM,1647,1826,491,0
NK,BWI,LAS,1917,2113,2106,0
OO,SEA,PDX,1136,1231,129,1
OO,SEA,SMF,1004,1152,605,1
OO,FAT,DEN,1311,1619,844,0
UA,IAD,DEN,2005,2130,1452,1
UA,DCA,IAH,1936,2151,1208,0
UA,LGA,IAH,728,1039,1416,0
US,MCO,CLT,1533,1705,468,0
US,PHX,ATL,902,1554,1587,0
US,DCA,FLL,1656,1931,899,0
WN,BWI,PBI,2101,2313,883,1
WN,BHM,MDW,725,902,570,0
WN,LAS,DEN,2045,2328,628,0
WN,MCO,MSY,801,837,551,0
WN,DEN,MCI,1248,1514,533,0
WN,STL,DEN,1908,2011,770,1
WN,PIT,MDW,1731,1813,402,0
AA,LAX,JFK,659,1535,2475,0
AA,DEN,DFW,1434,1739,641,0
AA,DFW,DAY,1158,1534,861,0
AS,PDX,ANC,933,1216,1542,0
B6,LGB,SMF,1735,1853,387,0
B6,JFK,BTV,1728,1931,266,0
DL,ATL,CHS,1931,2040,259,1
DL,LGA,MIA,704,957,1096,0
DL,BOS,DTW,705,922,632,0
DL,ATL,BNA,1741,1750,214,1
DL,MSP,BOS,1519,1904,1124,0
EV,ORD,IND,950,1140,177,0
EV,HSV,ATL,906,1101,151,0
EV,BUF,DTW,1553,1645,241,0
F9,MEM,IAD,1655,2014,742,0
MQ,DFW,CRP,938,1052,354,1
MQ,CVG,JFK,1247,1437,589,0
NK,ORD,LAS,2151,2345,1514,0
OO,PHX,MRY,2026,2220,598,1
OO,KTN,SEA,1242,1536,680,0
OO,DEN,BUR,1852,2035,850,0
UA,IAD,SFO,1754,2059,2419,1
UA,IAH,LAX,1148,1330,1379,0
UA,TPA,IAH,617,728,787,0
US,SNA,PHX,638,806,338,0
US,JAX,PHL,1028,1228,742,0
VX,LAX,LAS,1238,1337,236,0
WN,ATL,RSW,1124,1251,515,0
WN,CAK,ATL,555,736,528,0
WN,MCO,PHL,1817,2039,861,0
WN,CMH,RSW,540,759,930,0
WN,FLL,MDW,617,815,1167,0
WN,PHX,PHL,939,1714,2075,0
WN,SJC,SNA,626,748,342,0
WN,TUS,DEN,1013,1257,639,0
AA,MIA,STT,1122,1408,1107,0
AA,DFW,SNA,859,1015,1205,0
AS,ANC,SEA,36,445,1448,0
B6,PDX,BOS,2327,731,2537,0
B6,RSW,EWR,1157,1434,1068,0
DL,JFK,ATL,1305,1509,760,0
DL,ATL,TRI,1346,1441,227,0
DL,SNA,MSP,1254,1831,1522,0
DL,DTW,ATL,1444,1631,594,0
DL,SEA,LAX,819,1058,954,0
EV,TYS,DFW,805,919,772,0
EV,IAH,TUS,1142,1215,936,0
EV,PHL,DTW,951,1146,453,0
EV,ORD,MSN,1747,1845,108,0
MQ,ORD,MEM,1423,1628,491,1
MQ,HOU,DFW,1933,2043,247,0
NK,BWI,MYR,1022,1137,399,0
OO,SLC,FAT,2028,2104,501,0
OO,GFK,MSP,1054,1211,284,0
HA,LIH,HNL,2116,2152,102,0
UA,SAN,DEN,611,929,853,0
UA,MCO,IAH,621,759,854,0
UA,IAD,SAN,1519,1821,2253,0
OO,SEA,PDX,2146,2232,129,0
US,ORF,CLT,1102,1206,290,0
US,PHL,ATL,1006,1234,666,1
WN,DEN,RNO,2229,2339,804,0
WN,LAS,LAX,1745,1845,236,0
WN,MSY,ATL,1741,2013,425,1
WN,SDF,BWI,1304,1437,495,0
WN,AUS,PHX,1957,2016,872,0
WN,CMH,PHX,1302,1354,1670,0
WN,RDU,TPA,1714,1854,587,0
WN,LIT,PHX,638,728,1136,1
AA,ORD,DCA,1134,1418,612,0
AA,SAN,ORD,1103,1711,1723,0
AS,SFO,SEA,657,850,679,0
B6,BQN,MCO,1216,1457,1129,0
B6,JFK,SFO,637,935,2586,0
DL,ATL,RDU,1605,1725,356,0
DL,SLC,SJC,2148,2243,584,0
DL,ATL,GRR,1443,1622,640,0
DL,TPA,ATL,512,632,406,0
EV,IAH,AMA,?,?,517,?
EV,MDT,DTW,611,728,371,0
HA,LIH,HNL,822,855,102,0
MQ,ORD,DSM,1345,1453,299,0
OO,PHX,SBA,735,912,455,0
OO,ATL,FWA,1351,1521,508,0
OO,DEN,GTF,1845,2046,624,0
UA,IAD,STT,829,1213,1606,0
UA,PHX,IAH,713,1139,1009,0
UA,EWR,ORD,848,1000,719,1
VX,SFO,SEA,1637,1827,679,0
US,CLT,JFK,2205,36,541,0
WN,CMH,MDW,1613,1637,283,0
WN,MCO,HOU,749,902,849,0
WN,PBI,ATL,901,1057,545,0
WN,PVD,MDW,543,654,842,0
WN,TPA,DCA,1736,1944,814,0
WN,LAS,DEN,1128,1414,628,0
AA,LGA,MIA,1059,1351,1096,0
AA,FLL,DFW,542,743,1119,0
AS,DCA,LAX,906,1115,2311,0
B6,JFK,RDU,1654,1835,427,0
AS,SNA,SEA,1559,1823,978,0
DL,PHX,JFK,2205,608,2153,0
DL,ATL,CAK,1522,1737,528,0
DL,ATL,MDW,826,917,591,0
DL,JFK,MSP,1641,1906,1029,1
DL,CRW,ATL,646,808,363,0
EV,IAH,ICT,1024,1214,542,0
EV,LIT,DTW,1729,2029,705,0
EV,ATL,GTR,952,957,241,0
HA,HNL,PDX,1404,2203,2603,0
MQ,CWA,ORD,1445,1553,212,0
NK,DFW,SAN,829,929,1171,0
OO,SLC,TWF,2156,2242,175,0
OO,DEN,SLC,1144,1310,391,0
OO,ORD,EAU,1707,1824,268,0
UA,EWR,ORD,927,1058,719,0
UA,IAH,MSY,729,832,305,0
OO,DTW,APN,1543,1645,198,0
OO,IAH,DFW,1000,1102,224,1
US,MSY,DCA,730,1056,969,0
US,LGA,PHL,647,759,96,0
WN,CMH,LAS,709,811,1771,0
WN,GEG,LAS,1122,1327,806,0
WN,BHM,LAS,1135,1316,1618,0
WN,RDU,TPA,1034,1210,587,0
WN,LAS,SNA,2006,2100,226,1
WN,MDW,OMA,1455,1616,423,0
WN,STL,DAL,1250,1419,546,0
AA,MIA,SFO,709,1016,2585,0
AA,MIA,PHX,931,1127,1972,0
AA,DFW,ORD,1905,2121,802,1
AS,OAK,OGG,748,1002,2349,0
B6,LAS,LGB,711,817,231,0
DL,RDU,ATL,553,704,356,0
DL,JFK,MIA,1924,2215,1089,1
DL,ORF,ATL,807,951,516,0
EV,BNA,IAH,557,757,657,0
EV,DTW,LAN,2004,2100,74,0
FL,ATL,IND,2148,2316,432,0
MQ,ORD,BIS,943,1153,716,0
MQ,CMH,ORD,1022,1044,296,1
OO,CMH,ORD,1148,1215,296,0
OO,TWF,SLC,647,729,175,0
OO,DEN,TUS,826,936,639,0
UA,ORD,IAH,1409,1638,925,0
UA,BWI,SFO,618,856,2457,1
UA,IAD,SFO,1141,1408,2419,1
OO,PSP,IAH,1334,1820,1269,1
WN,MSY,HOU,1756,1902,302,0
WN,CMH,DEN,1023,1116,1154,0
WN,MAF,HOU,913,1041,441,0
WN,PHX,ELP,1640,1848,347,0
WN,STL,BWI,1245,1538,738,0
AA,DFW,MIA,558,947,1121,0
AA,TUL,DFW,806,914,237,0
AA,DCA,ORD,1614,1715,612,0
AA,SAT,DFW,627,730,247,0
B6,DCA,BOS,2001,2141,399,1
DL,MIA,JFK,728,1015,1089,0
DL,CMH,ATL,945,1101,447,0
DL,SYR,ATL,1834,2032,794,0
DL,MSP,RAP,2131,2159,489,0
DL,BOS,LGA,2014,2131,184,1
EV,DTW,EWR,2139,2342,488,1
EV,MGM,ATL,1322,1528,147,0
EV,PIT,IAD,1938,2040,182,0
MQ,DFW,GRI,1948,2139,561,0
MQ,MAF,DFW,1330,1442,309,1
OO,SAN,LAX,2043,2129,109,0
OO,SBN,DTW,817,929,157,0
OO,PSP,LAX,1502,1542,110,0
OO,DEN,MKE,1717,2038,896,0
UA,HNL,EWR,2122,1203,4962,0
UA,EWR,BOS,2132,2236,200,1
US,LGA,PHL,723,804,96,0
US,PHL,SFO,1021,1342,2521,0
UA,ORD,SFO,1846,2111,1846,0
VX,MCO,LAX,1714,1940,2218,0
WN,BWI,ORF,1510,1555,159,0
WN,FLL,BWI,1544,1823,925,0
WN,RSW,STL,1654,1839,979,0
WN,TPA,HOU,1920,2050,781,0
WN,LAX,MDW,1249,1835,1750,0
WN,MKE,SFO,1015,1237,1845,0
AA,DCA,MIA,554,819,919,0
AA,ORD,SFO,655,914,1846,0
AA,SAT,DFW,1238,1339,247,0
AS,PDX,KOA,712,1144,2607,0
B6,DCA,FLL,1854,2102,899,0
DL,ATL,TYS,1255,1349,152,0
DL,ATL,MKE,805,911,669,0
DL,DTW,GRR,2144,2229,120,0
DL,CLT,ATL,1416,1520,226,0
DL,ATL,BDL,725,952,859,0
EV,DEN,LBB,1502,1725,456,1
EV,STL,DTW,1311,1530,440,0
EV,CAE,ATL,544,654,192,0
FL,ATL,BOS,852,1134,946,0
MQ,ORD,BMI,921,1006,116,0
EV,AVL,ATL,543,645,164,0
OO,ONT,SFO,2023,2142,363,0
OO,LAX,SMF,1051,1231,373,0
OO,ASE,DEN,1557,1642,125,0
OO,SFO,OTH,1216,1340,412,0
UA,JFK,SFO,1526,1846,2586,0
UA,SFO,BOS,1226,2047,2704,1
UA,ORD,LAX,1536,1757,1744,1
US,PHL,PHX,1019,1332,2075,0
US,DCA,LGA,1853,2035,214,0
US,PHL,ORD,2032,2142,678,0
WN,HOU,MAF,1023,1148,441,0
WN,BNA,LAS,1507,1704,1587,0
WN,DAL,MDW,2016,2210,793,0
WN,PHX,ELP,2045,2149,347,1
WN,LAX,SFO,1329,1449,337,0
WN,SMF,BUR,828,935,358,1
WN,DTW,BNA,1750,1820,456,0
AA,DFW,RSW,1248,1606,1017,1
AA,ORD,MSP,1502,1617,334,1
AA,OKC,DFW,703,805,175,0
AS,TPA,SEA,1801,2124,2520,0
B6,SJU,JFK,1557,1854,1598,0
DL,MSP,ATL,613,929,907,0
DL,PHL,MSP,1620,1759,980,0
DL,JFK,PDX,1828,2147,2454,0
EV,ORD,TVC,1402,1606,224,1
EV,ATL,ORD,1144,1242,606,0
DL,LAX,RDU,1050,1809,2239,0
EV,DTW,CHA,2014,2157,505,0
F9,MCO,DEN,734,941,1546,0
MQ,ORD,SYR,950,1217,607,0
MQ,LSE,ORD,1355,1502,215,0
MQ,CMH,ORD,1622,1631,296,1
MQ,DFW,BHM,837,1110,597,0
OO,SBP,SFO,912,1006,190,1
OO,FAT,LAX,1427,1540,209,0
UA,EWR,PBI,604,825,1023,0
UA,IAH,SNA,1534,1658,1346,0
UA,DEN,IAD,1253,1746,1452,0
US,CLT,TPA,945,1131,507,0
US,PHX,LAS,848,853,255,0
VX,SFO,SAN,651,812,447,0
WN,HOU,DAL,1825,1920,239,0
WN,LGA,ATL,1155,1420,762,0
WN,BWI,MCO,1233,1447,787,0
WN,MDW,LGA,609,910,725,1
WN,PHX,DEN,1242,1430,602,0
WN,SJC,LAX,911,1017,308,0
AA,JFK,LAX,1631,1955,2475,0
AA,DFW,LGA,1334,1728,1389,0
AA,DFW,PDX,1728,1925,1616,0
AS,SEA,SAN,1816,2112,1050,1
B6,LAX,BOS,2338,758,2611,0
DL,ATL,HOU,1031,1134,696,0
DL,CLE,ATL,816,954,554,0
DL,ATL,AGS,2203,2257,143,0
DL,SLC,DTW,941,1457,1481,0
DL,DTW,DFW,856,1051,986,1
EV,DAY,IAD,1907,2025,368,0
EV,MSP,EWR,1131,1500,1008,0
EV,IAH,PNS,1451,1620,489,1
EV,RDU,IAD,1631,1728,224,0
FL,MCO,MDW,713,852,990,0
MQ,ORD,COU,1116,1222,315,0
MQ,TLH,MIA,1131,1252,402,0
OO,MSP,GEG,922,1029,1175,0
OO,DEN,ATL,1756,2231,1199,1
OO,DTW,SBN,1521,1613,157,0
UA,ICT,DEN,940,1010,420,0
UA,PHX,ORD,727,1157,1440,0
UA,FLL,IAH,606,752,965,0
US,PHL,BOS,1309,1411,280,0
US,BOS,DCA,1351,1525,399,0
VX,DAL,LAX,757,900,1246,0
WN,LAX,STL,1422,2015,1592,0
WN,BNA,DEN,531,733,1014,0
WN,DEN,ATL,549,1037,1199,0
UA,IAH,SFO,2217,1,1635,1
WN,PHX,DAL,1839,2155,879,1
WN,SJC,LAS,731,902,386,0
WN,MDW,PIT,1353,1607,402,1
AA,DFW,ATL,1701,2009,731,1
AA,IND,DFW,2010,2121,761,0
AA,DFW,MKE,1203,1420,853,0
AS,ANC,PHX,941,1711,2552,0
B6,BOS,JFK,543,649,187,0
DL,ATL,MEM,1300,1315,332,0
DL,MSP,STL,656,809,448,0
DL,CMH,LAX,611,801,1995,0
DL,LAX,MSP,1129,1711,1535,1
DL,MSP,TPA,1745,2134,1306,0
EV,BTR,IAH,922,1042,253,0
EV,DEN,BNA,1005,1348,1014,0
EV,IAH,IND,1026,1344,844,0
EV,MCI,IAD,1826,2141,926,1
FL,MKE,ATL,1744,2032,669,0
MQ,ORD,FNT,1112,1306,223,0
MQ,RDU,LGA,?,?,431,?
OO,MSP,BNA,1511,1706,695,0
OO,IAH,DTW,1925,2327,1075,1
HA,HNL,KOA,644,736,163,0
MQ,CLE,ORD,2115,2129,315,1
UA,ORD,DEN,1123,1249,888,0
UA,LAS,SFO,1114,1241,414,0
UA,IAD,MCO,1226,1456,758,0
US,PHX,BOI,1053,1302,735,0
US,BUF,CLT,1907,2120,546,0
VX,SFO,SAN,957,1119,447,0
WN,MKE,BOS,2027,2331,860,1
WN,HOU,AUS,813,902,148,0
WN,LAX,SJC,1420,1514,308,0
WN,LIT,DAL,1839,1941,296,0
WN,CHS,BWI,1058,1218,472,0
WN,PHX,ONT,915,919,325,0
AA,DFW,PHX,1257,1427,868,1
AA,DFW,SEA,2200,21,1660,0
AA,DFW,MEM,754,918,432,0
AS,OAK,SEA,1319,1517,671,0
B6,DTW,BOS,602,747,632,0
AA,ORD,SNA,1716,1924,1726,0
DL,LGA,FLL,1513,1829,1076,0
DL,MSP,BWI,925,1239,936,0
DL,DTW,SLC,1723,1913,1481,0
DL,FLL,ATL,1538,1713,581,0
EV,BRO,DFW,612,748,482,0
EV,ORD,GSP,709,946,578,0
EV,ATL,TUL,1059,1155,674,0
EV,ORD,CMH,1004,1208,296,0
EV,AZO,DTW,1455,1532,113,0
MQ,ORD,LIT,1723,1859,552,0
EV,IAH,MAF,715,832,429,0
OO,SBN,DTW,645,743,157,0
OO,ORD,LNK,1750,1928,466,0
OO,DFW,ORD,1555,1809,802,0
OO,MFR,SFO,1253,1431,329,1
UA,CLE,DEN,1805,1919,1201,1
UA,IAD,PHX,?,?,1956,?
UA,DEN,IAH,1521,1823,862,1
US,BOS,LGA,1554,1735,184,0
US,CLT,EWR,953,1148,529,0
VX,FLL,LAX,1855,2136,2342,0
WN,BWI,ALB,1014,1129,289,0
WN,SEA,LAS,1514,1740,867,0
WN,LAX,OAK,1449,1553,337,0
WN,MHT,BWI,1923,2048,377,0
WN,CLT,BWI,744,922,361,0
WN,FLL,TPA,654,759,197,0
AA,IAD,LAX,1827,2050,2288,0
AA,BOS,ORD,1653,1846,867,0
AA,MSP,DFW,1542,1804,852,0
AS,PHX,PDX,655,836,1009,0
B6,PVD,FLL,1705,2010,1188,0
DL,ATL,IAD,1256,1431,534,0
DL,ATL,SAT,1109,1239,874,0
DL,MSP,DTW,1946,2212,528,0
EV,LAW,DFW,1233,1313,140,0
EV,GRR,EWR,1251,1434,605,0
EV,GSO,ORD,1605,1658,589,0
FL,TPA,ATL,1056,1224,406,0
MQ,ORD,GRB,1022,1105,173,0
OO,SFO,SAN,1743,1911,447,0
OO,MSO,DEN,1253,1444,679,0
OO,ORD,MBS,802,1011,222,0
UA,ORD,DSM,1809,1949,299,0
UA,SFO,ORD,853,1504,1846,0
US,SFO,PHX,1655,2005,651,0
US,RSW,CLT,1704,1855,600,0
VX,SFO,LAS,857,1025,414,0
WN,STL,DAL,1919,2039,546,0
WN,MDW,PIT,832,1044,402,1
WN,RDU,STL,833,934,667,0
WN,DAL,MSY,1549,1700,436,0
WN,LAS,BWI,1650,16,2106,0
AA,OGG,LAX,1419,2131,2486,0
AA,MIA,JFK,713,951,1089,0
AA,DFW,SLC,1144,1342,989,0
AS,SEA,ATL,936,1653,2182,0
B6,JFK,CLT,1708,1905,541,0
DL,MEM,ATL,1156,1418,332,0
DL,MCO,LAX,622,838,2218,0
DL,ATL,JAN,2157,2203,341,0
DL,MCO,LGA,753,1005,950,0
DL,ATL,CLE,1654,1832,554,0
EV,IAH,TUL,1430,1556,429,0
EV,ELM,DTW,921,1050,332,0
EV,ATL,BTR,1734,1747,448,0
F9,CVG,DEN,1312,1410,1069,0
MQ,DFW,ABI,1342,1425,158,1
EV,MAF,IAH,922,1045,429,0
OO,SFO,SBA,1653,1816,262,1
OO,TUS,SLC,1221,1409,601,0
OO,CLD,LAX,604,702,86,0
OO,PHX,TUS,952,1047,110,0
UA,IAD,SFO,1800,2043,2419,0
UA,PHL,SFO,555,858,2521,0
US,SLC,PHL,633,1231,1927,0
US,PHX,DFW,756,1102,868,0
US,ATL,PHL,1458,1656,666,0
WN,DAL,AMA,2110,2220,323,1
WN,HOU,GSP,1432,1739,845,1
WN,SAT,LAS,1945,2025,1069,0
WN,MDW,IAD,1507,1754,577,0
WN,PHX,MDW,1532,1942,1444,0
WN,BNA,PNS,802,913,391,0
AA,LGA,ORD,1605,1751,733,0
AA,BWI,DFW,1404,1622,1217,0
AA,JFK,DFW,858,1140,1391,0
AS,BLI,SEA,638,730,93,0
B6,BOS,EWR,1819,1935,200,0
DL,TPA,ATL,627,746,406,0
DL,LAX,HNL,828,1218,2556,0
DL,SLC,MSP,2104,34,991,1
DL,SLC,IND,1957,56,1355,0
DL,ATL,JAX,1053,1154,270,0
EV,DAY,IAD,1905,2016,368,0
EV,EWR,CLT,1009,1202,529,0
EV,ATL,GNV,1615,1716,300,0
EV,SHV,IAH,1355,1454,192,0
FL,ATL,MCO,829,954,404,0
MQ,PNS,DFW,937,1136,604,0
MQ,SYR,ORD,1135,1235,607,0
OO,LAS,SEA,1243,1517,867,0
OO,TUS,IAH,849,1200,936,0
OO,IAH,BHM,1243,1440,562,0
MQ,DFW,MSN,1445,1645,821,0
UA,EWR,SFO,1805,2114,2565,1
UA,DCA,ORD,1038,1135,612,0
OO,MSP,DIK,?,?,481,?
US,ATL,PHL,1046,1237,666,0
VX,JFK,SFO,1625,1950,2586,0
WN,DEN,DTW,1231,1704,1123,0
WN,ALB,MDW,1657,1818,717,0
WN,PHX,MKE,1821,2233,1460,0
WN,LAX,TUS,1708,1924,451,0
WN,MSP,MDW,2034,2216,349,1
WN,LAS,GEG,1356,1622,806,0
WN,STL,SAT,2126,2339,786,0
AA,SFO,DFW,1436,2002,1464,0
AA,CLE,DFW,1301,1453,1021,0
AA,ORD,DFW,1234,1503,802,0
AS,SEA,DFW,649,1222,1660,0
B6,HPN,MCO,1419,1649,972,0
DL,MSP,STL,659,916,448,0
DL,SLC,CVG,1024,1522,1450,1
DL,BWI,ATL,854,1037,577,0
DL,ATL,CLT,835,933,226,0
EV,MHK,DFW,1659,1830,431,0
EV,IAH,OMA,1253,1535,781,0
EV,CID,ATL,1627,1913,694,0
EV,ATL,PHF,903,1043,508,0
F9,IAH,DEN,1255,1506,862,0
MQ,PNS,DFW,700,907,604,0
MQ,ORD,DAY,752,946,240,1
OO,XNA,ORD,1347,1531,522,1
OO,CID,DEN,1402,1523,692,1
OO,SFO,PSP,851,1021,421,0
OO,CPR,SLC,555,728,320,0
UA,LAS,SFO,1211,1428,414,0
UA,LAX,IAD,707,1437,2288,0
OO,SFO,SLC,1130,1437,599,0
US,JAX,CLT,1404,1515,328,1
US,PHL,PIT,1338,1437,268,0
WN,BHM,MDW,1933,2116,570,0
WN,DAL,ICT,2050,2151,333,0
WN,ATL,DEN,929,1051,1199,0
WN,OKC,DAL,643,732,181,0
WN,SAN,SJC,1529,1651,417,0
WN,JAX,DEN,859,1048,1447,0
WN,MCO,MDW,914,1054,990,0
AA,DFW,MFE,1300,1440,469,0
AA,DFW,OKC,1917,2006,175,1
AA,LGA,MIA,940,1254,1096,0
AS,PDX,SNA,1606,1818,859,1
