Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,UniqueCarrier,AirlineID,Carrier,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum

2015,1,1,3,6,1/3/15,HA,19690,HA,N488HA,331,12402,1240203,32402,ITO,"Hilo, HI",HI,15,Hawaii,2,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,1033,1023,-10,0,0,-1,1000-1059,9,1032,1117,5,1124,1122,-2,0,0,-1,1100-1159,0,,0,51,59,45,1,216,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,22,4,1/22/15,HA,19690,HA,N483HA,332,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,12402,1240203,32402,ITO,"Hilo, HI",HI,15,Hawaii,2,651,648,-3,0,0,-1,0600-0659,12,700,736,5,741,741,0,0,0,0,0700-0759,0,,0,50,53,36,1,216,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,10,6,1/10/15,HA,19690,HA,N483HA,334,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1522,1529,7,7,0,0,1500-1559,14,1543,1603,5,1559,1608,9,9,0,0,1500-1559,0,,0,37,39,20,1,100,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,27,2,1/27/15,MQ,20398,MQ,N695MQ,2909,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12448,1244805,32448,JAN,"Jackson/Vicksburg, MS",MS,28,Mississippi,53,1655,1650,-5,0,0,-1,1600-1659,21,1711,1810,5,1812,1815,3,3,0,0,1800-1859,0,,0,77,85,59,1,408,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,22,4,1/22/15,MQ,20398,MQ,N5PBMQ,2910,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2215,2215,0,0,0,0,2200-2259,14,2229,12,28,24,40,16,16,1,1,0001-0559,0,,0,69,85,43,1,235,1,0,0,16,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,12,1,1/12/15,MQ,20398,MQ,N698MQ,2913,11973,1197302,31973,GPT,"Gulfport/Biloxi, MS",MS,28,Mississippi,53,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,621,626,5,5,0,0,0600-0659,11,637,803,26,820,829,9,9,0,0,0800-0859,0,,0,119,123,86,1,500,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,26,1,1/26/15,MQ,20398,MQ,N671MQ,2914,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14730,1473003,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,1100,1108,8,8,0,0,1100-1159,13,1121,1310,8,1312,1318,6,6,0,0,1300-1359,0,,0,72,70,49,1,287,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,19,1,1/19/15,MQ,20398,MQ,N933MQ,2915,11042,1104203,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1253,1246,-7,0,0,-1,1200-1259,10,1256,1402,5,1430,1407,-23,0,0,-2,1400-1459,0,,0,97,81,66,1,425,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,17,6,1/17/15,MQ,20398,MQ,N532MQ,2917,10279,1027903,30279,AMA,"Amarillo, TX",TX,48,Texas,74,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1601,1553,-8,0,0,-1,1600-1659,9,1602,1647,7,1710,1654,-16,0,0,-2,1700-1759,0,,0,69,61,45,1,312,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,28,3,1/28/15,MQ,20398,MQ,N537MQ,2918,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1509,1506,-3,0,0,-1,1500-1559,8,1514,1447,15,1510,1502,-8,0,0,-1,1500-1559,0,,0,61,56,33,1,137,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,12,1,1/12/15,MQ,20398,MQ,N614MQ,2920,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,2030,2031,1,1,0,0,2000-2059,13,2044,2337,11,2352,2348,-4,0,0,-1,2300-2359,0,,0,142,137,113,1,931,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,7,3,1/7/15,MQ,20398,MQ,N923MQ,2922,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11067,1106702,31067,CMI,"Champaign/Urbana, IL",IL,17,Illinois,41,1725,1745,20,20,1,1,1700-1759,16,1801,1939,6,1918,1945,27,27,1,1,1900-1959,0,,0,113,120,98,1,693,3,20,0,7,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,30,5,1/30/15,MQ,20398,MQ,N512MQ,2924,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1925,2119,114,114,1,7,1900-1959,24,2143,2249,8,2117,2257,100,100,1,6,2100-2159,0,,0,172,158,126,1,888,4,0,0,0,0,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,26,1,1/26/15,MQ,20398,MQ,N814MQ,2925,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13290,1329002,33290,MHK,"Manhattan/Ft. Riley, KS",KS,20,Kansas,62,1100,1101,1,1,0,0,1100-1159,12,1113,1225,2,1240,1227,-13,0,0,-1,1200-1259,0,,0,100,86,72,1,501,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,20,2,1/20/15,MQ,20398,MQ,N696MQ,2926,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,650,643,-7,0,0,-1,0600-0659,37,720,851,3,843,854,11,11,0,0,0800-0859,0,,0,53,71,31,1,177,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,8,4,1/8/15,MQ,20398,MQ,N632MQ,2929,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14633,1463303,32547,RST,"Rochester, MN",MN,27,Minnesota,63,1525,,,,,,1500-1559,,,,,1636,,,,,,1600-1659,1,C,0,71,,,1,268,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,27,2,1/27/15,MQ,20398,MQ,N696MQ,2929,14633,1463303,32547,RST,"Rochester, MN",MN,27,Minnesota,63,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1710,1704,-6,0,0,-1,1700-1759,13,1717,1800,21,1830,1821,-9,0,0,-1,1800-1859,0,,0,80,77,43,1,268,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,15,4,1/15/15,MQ,20398,MQ,N815MQ,2931,10685,1068502,30685,BMI,"Bloomington/Normal, IL",IL,17,Illinois,41,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1101,1053,-8,0,0,-1,1100-1159,12,1105,1135,9,1200,1144,-16,0,0,-2,1200-1259,0,,0,59,51,30,1,116,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,3,6,1/3/15,MQ,20398,MQ,N608MQ,2932,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13076,1307602,33076,LSE,"La Crosse, WI",WI,55,Wisconsin,45,1945,2020,35,35,1,2,1900-1959,39,2059,2145,3,2058,2148,50,50,1,3,2000-2059,0,,0,73,88,46,1,215,1,0,11,15,0,24,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,26,1,1/26/15,MQ,20398,MQ,N630MQ,2933,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11612,1161203,31612,EVV,"Evansville, IN",IN,18,Indiana,42,2015,,,,,,2000-2059,,,,,2120,,,,,,2100-2159,1,B,0,65,,,1,273,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,20,2,1/20/15,MQ,20398,MQ,N505MQ,2935,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1655,1648,-7,0,0,-1,1600-1659,16,1704,1818,4,1851,1822,-29,0,0,-2,1800-1859,0,,0,176,154,134,1,888,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,8,4,1/8/15,MQ,20398,MQ,N611MQ,2938,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11823,1182304,31823,FWA,"Fort Wayne, IN",IN,18,Indiana,42,1925,,,,,,1900-1959,,,,,2235,,,,,,2200-2259,1,B,0,130,,,1,859,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,31,6,1/31/15,MQ,20398,MQ,N939MQ,2939,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11823,1182304,31823,FWA,"Fort Wayne, IN",IN,18,Indiana,42,850,906,16,16,1,1,0800-0859,15,921,1211,4,1204,1215,11,11,0,0,1200-1259,0,,0,134,129,110,1,859,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,8,4,1/8/15,MQ,20398,MQ,N546MQ,2995,11066,1106603,31066,CMH,"Columbus, OH",OH,39,Ohio,44,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,1720,1718,-2,0,0,-1,1700-1759,12,1730,1840,12,1900,1852,-8,0,0,-1,1900-1959,0,,0,100,94,70,1,479,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,5,1,1/5/15,MQ,20398,MQ,N905MQ,2996,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15624,1562401,31504,VPS,"Valparaiso, FL",FL,12,Florida,33,1055,1051,-4,0,0,-1,1000-1059,18,1109,1230,5,1243,1235,-8,0,0,-1,1200-1259,0,,0,108,104,81,1,641,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,2,5,1/2/15,MQ,20398,MQ,N5PBMQ,2886,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,935,1005,30,30,1,2,0900-0959,14,1019,1049,10,1035,1059,24,24,1,1,1000-1059,0,,0,120,114,90,1,606,3,6,0,0,0,18,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,2,5,1/2/15,MQ,20398,MQ,N510MQ,2893,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,830,856,26,26,1,1,0800-0859,31,927,1001,4,933,1005,32,32,1,2,0900-0959,0,,0,63,69,34,1,196,1,26,0,6,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,8,4,1/8/15,MQ,20398,MQ,N677MQ,2900,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14457,1445702,34457,RAP,"Rapid City, SD",SD,46,South Dakota,67,1220,,,,,,1200-1259,,,,,1346,,,,,,1300-1359,1,B,0,146,,,1,835,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,27,2,1/27/15,MQ,20398,MQ,N616MQ,2900,14457,1445702,34457,RAP,"Rapid City, SD",SD,46,South Dakota,67,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1414,1428,14,14,0,0,1400-1459,14,1442,1734,10,1730,1744,14,14,0,0,1700-1759,0,,0,136,136,112,1,835,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,15,4,1/15/15,MQ,20398,MQ,N601MQ,2901,15919,1591902,31834,XNA,"Fayetteville, AR",AR,5,Arkansas,71,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1800,1755,-5,0,0,-1,1800-1859,8,1803,1852,8,1915,1900,-15,0,0,-1,1900-1959,0,,0,75,65,49,1,280,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,3,6,1/3/15,MQ,20398,MQ,N918MQ,2902,11982,1198202,31982,GRK,"Killeen, TX",TX,48,Texas,74,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,855,901,6,6,0,0,0800-0859,13,914,940,9,945,949,4,4,0,0,0900-0959,0,,0,50,48,26,1,134,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,22,4,1/22/15,MQ,20398,MQ,N831MQ,2903,10781,1078102,30781,BTR,"Baton Rouge, LA",LA,22,Louisiana,72,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1150,1207,17,17,1,1,1100-1159,8,1215,1327,15,1320,1342,22,22,1,1,1300-1359,0,,0,90,95,72,1,383,2,0,0,5,0,17,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,5,1,1/5/15,MQ,20398,MQ,N652MQ,2904,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,1105,1114,9,9,0,0,1100-1159,15,1129,1417,4,1408,1421,13,13,0,0,1400-1459,0,,0,123,127,108,1,812,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,29,4,1/29/15,MQ,20398,MQ,N623MQ,2904,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1845,1920,35,35,1,2,1800-1859,9,1929,2013,25,2014,2038,24,24,1,1,2000-2059,0,,0,149,138,104,1,642,3,8,0,0,0,16,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,22,4,1/22/15,MQ,20398,MQ,N503MQ,2906,12992,1299204,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,633,626,-7,0,0,-1,0600-0659,8,634,756,47,830,843,13,13,0,0,0800-0859,0,,0,117,137,82,1,552,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,14,3,1/14/15,MQ,20398,MQ,N672MQ,2908,10136,1013603,30136,ABI,"Abilene, TX",TX,48,Texas,74,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,655,646,-9,0,0,-1,0600-0659,9,655,724,8,749,732,-17,0,0,-2,0700-0759,0,,0,54,46,29,1,158,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,23,5,1/23/15,MQ,20398,MQ,N516MQ,3019,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2150,2152,2,2,0,0,2100-2159,23,2215,2343,11,2359,2354,-5,0,0,-1,2300-2359,0,,0,129,122,88,1,693,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,15,4,1/15/15,MQ,20398,MQ,N501MQ,3020,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11042,1104203,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1323,1438,75,75,1,5,1300-1359,8,1446,1637,5,1535,1642,67,67,1,4,1500-1559,0,,0,72,64,51,1,315,2,67,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,9,5,1/9/15,MQ,20398,MQ,N939MQ,3024,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,700,657,-3,0,0,-1,0700-0759,29,726,1008,7,1020,1015,-5,0,0,-1,1000-1059,0,,0,140,138,102,1,773,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,7,3,1/7/15,MQ,20398,MQ,N908MQ,3025,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11423,1142303,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,1625,,,,,,1600-1659,,,,,1741,,,,,,1700-1759,1,C,0,76,,,1,299,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,26,1,1/26/15,MQ,20398,MQ,N608MQ,3026,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1450,1448,-2,0,0,-1,1400-1459,31,1519,1602,16,1605,1618,13,13,0,0,1600-1659,0,,0,75,90,43,1,184,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,24,6,1/24/15,MQ,20398,MQ,N633MQ,3027,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13485,1348502,33485,MSN,"Madison, WI",WI,55,Wisconsin,45,735,738,3,3,0,0,0700-0759,10,748,815,2,826,817,-9,0,0,-1,0800-0859,0,,0,51,39,27,1,108,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,22,4,1/22/15,MQ,20398,MQ,N609MQ,3028,13061,1306104,33038,LRD,"Laredo, TX",TX,48,Texas,74,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1448,1453,5,5,0,0,1400-1459,9,1502,1602,10,1609,1612,3,3,0,0,1600-1659,0,,0,81,79,60,1,396,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,26,1,1/26/15,MQ,20398,MQ,N509MQ,3029,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1646,1753,67,67,1,4,1600-1659,52,1845,1915,39,1805,1954,109,109,1,7,1800-1859,0,,0,139,181,90,1,607,3,0,3,42,0,64,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,16,5,1/16/15,MQ,20398,MQ,N658MQ,3030,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10792,1079204,30792,BUF,"Buffalo, NY",NY,36,New York,22,745,737,-8,0,0,-1,0700-0759,12,749,957,2,1011,959,-12,0,0,-1,1000-1059,0,,0,86,82,68,1,473,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,14,3,1/14/15,MQ,20398,MQ,N508MQ,3031,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,959,958,-1,0,0,-1,0900-0959,45,1043,1238,5,1238,1243,5,5,0,0,1200-1259,0,,0,159,165,115,1,762,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,12,1,1/12/15,MQ,20398,MQ,N623MQ,3032,11905,1190502,31905,GGG,"Longview, TX",TX,48,Texas,74,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1750,1754,4,4,0,0,1700-1759,13,1807,1846,13,1842,1859,17,17,1,1,1800-1859,0,,0,52,65,39,1,140,1,0,0,17,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,6,2,1/6/15,MQ,20398,MQ,N632MQ,3034,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12511,1251102,32511,JLN,"Joplin, MO",MO,29,Missouri,64,1930,1926,-4,0,0,-1,1900-1959,14,1940,2029,2,2043,2031,-12,0,0,-1,2000-2059,0,,0,73,65,49,1,327,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,25,7,1/25/15,MQ,20398,MQ,N612MQ,3035,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1811,1804,-7,0,0,-1,1800-1859,16,1820,1917,24,1940,1941,1,1,0,0,1900-1959,0,,0,149,157,117,1,622,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,13,2,1/13/15,MQ,20398,MQ,N649MQ,3036,15919,1591902,31834,XNA,"Fayetteville, AR",AR,5,Arkansas,71,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1255,1316,21,21,1,1,1200-1259,9,1325,1423,10,1408,1433,25,25,1,1,1400-1459,0,,0,73,77,58,1,280,2,0,0,4,0,21,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,1,4,1/1/15,MQ,20398,MQ,N905MQ,3038,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12951,1295103,32951,LFT,"Lafayette, LA",LA,22,Louisiana,72,2040,2129,49,49,1,3,2000-2059,15,2144,2250,4,2153,2254,61,61,1,4,2100-2159,0,,0,73,85,66,1,351,2,26,0,12,0,23,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,22,4,1/22/15,MQ,20398,MQ,N671MQ,3039,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10268,1026802,30268,ALO,"Waterloo, IA",IA,19,Iowa,61,2010,2019,9,9,0,0,2000-2059,16,2035,2116,7,2121,2123,2,2,0,0,2100-2159,0,,0,71,64,41,1,234,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,12,1,1/12/15,MQ,20398,MQ,N645MQ,3041,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11423,1142303,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,920,926,6,6,0,0,0900-0959,14,940,1105,5,1110,1110,0,0,0,0,1100-1159,0,,0,110,104,85,1,624,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,31,6,1/31/15,MQ,20398,MQ,N640MQ,3041,11423,1142303,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1135,1130,-5,0,0,-1,1100-1159,10,1140,1323,12,1339,1335,-4,0,0,-1,1300-1359,0,,0,124,125,103,1,624,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,19,1,1/19/15,MQ,20398,MQ,N658MQ,3043,11721,1172102,31721,FNT,"Flint, MI",MI,26,Michigan,43,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1353,1348,-5,0,0,-1,1300-1359,13,1401,1346,18,1410,1404,-6,0,0,-1,1400-1459,0,,0,77,76,45,1,223,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,7,3,1/7/15,MQ,20398,MQ,N644MQ,3044,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1629,1711,42,42,1,2,1600-1659,22,1733,1813,3,1738,1816,38,38,1,2,1700-1759,0,,0,69,65,40,1,184,1,0,0,0,0,38,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

