CARRIER,ORIGIN,DEST,DEP_TIME,ARR_TIME,DISTANCE,DEP_DEL15
UA,PIT,SFO,652,905,2254,0
UA,ORD,PDX,856,1107,1739,0
US,BOS,CLT,932,1207,728,0
OO,MSP,HIB,1948,2054,174,0
UA,PDX,IAD,759,1532,2327,0
US,LGA,CLT,646,841,544,1
WN,DAL,MSY,1545,1709,436,1
WN,HOU,MAF,1757,1915,441,1
WN,MCI,MCO,1846,2212,1072,0
WN,PHX,HOU,746,1158,1020,0
WN,SJC,BUR,1320,1416,296,0
WN,BHM,MDW,728,912,570,0
WN,MSY,DAL,2058,2220,436,0
AA,OGG,LAX,1522,2332,2486,0
AA,DFW,SNA,705,815,1205,0
AA,DFW,ORD,1218,1500,802,0
AS,PDX,LAX,1313,1531,834,0
B6,LGB,SFO,1956,2118,354,0
B6,JFK,DEN,2023,2240,1626,0
DL,BUF,ATL,1603,1800,712,0
DL,MCO,MSP,742,1023,1310,0
DL,AUS,JFK,811,1238,1521,0
DL,JFK,SJU,903,1244,1598,0
EV,ORD,GRB,1234,1336,173,0
EV,RIC,MSP,744,932,970,0
EV,ATL,MLU,1618,1641,448,0
DL,ATL,GRB,1948,2050,774,0
HA,KOA,OGG,1304,1339,84,0
MQ,TXK,DFW,1815,1917,181,0
NK,PHL,DFW,1208,1447,1303,0
OO,MSP,RAP,928,1005,489,1
OO,DLH,MSP,1425,1516,144,0
OO,MEM,DEN,833,1019,872,0
UA,TPA,EWR,1941,2226,997,0
UA,ORD,LGA,1049,1352,733,0
UA,ORD,CLE,1356,1608,315,0
US,PHL,ORD,1329,1434,678,0
US,PHX,CMH,848,1514,1670,0
US,PHL,TPA,1801,2040,920,0
WN,DCA,ATL,2042,2229,547,0
WN,HOU,STL,1258,1450,687,0
WN,MDW,BNA,549,659,395,0
WN,OMA,MDW,1142,1258,423,1
WN,SAN,SJC,?,?,417,?
WN,TPA,CMH,1523,1739,829,0
WN,BUR,OAK,?,?,325,?
AA,JFK,LAX,1822,2205,2475,0
AA,DFW,CLT,2000,2309,936,0
AA,DFW,IAD,708,1057,1172,0
AS,ADK,ANC,1757,2125,1192,0
B6,SJU,STX,1415,1451,94,0
B6,FLL,SJU,1905,2133,1046,1
DL,SLC,SEA,2032,2134,689,0
DL,LAX,MCO,2234,549,2218,1
DL,LAS,ATL,612,1234,1747,0
DL,SLC,SAN,1646,1728,626,0
DL,MKE,ATL,1210,1458,669,0
EV,IAH,MCI,1742,1929,643,0
EV,RIC,MSP,733,929,970,0
EV,SHV,ATL,528,809,551,0
F9,SFO,DEN,1507,1827,967,0
MQ,AZO,ORD,1436,1427,122,0
MQ,MAF,DFW,1246,1412,309,0
NK,LBE,MCO,1842,2041,824,1
OO,SMF,LAX,1219,1401,373,0
OO,DLH,ORD,1821,2011,397,0
OO,SJC,DEN,1316,1647,948,0
UA,IAH,LAX,2104,2257,1379,0
UA,DEN,EWR,750,1318,1605,0
UA,SFO,LAS,1913,2049,414,0
US,PHL,MIA,952,1236,1013,0
US,BOS,PHL,1529,1707,280,0
US,CLT,BOS,1810,2025,728,0
WN,LAS,BUR,1054,1152,223,0
WN,ATL,LGA,609,805,762,0
WN,MDW,TPA,604,940,997,0
WN,BHM,DAL,1411,1605,587,0
WN,DAL,AUS,1113,1208,189,0
WN,MCO,HOU,1243,1425,849,0
WN,PHX,SAN,710,815,304,0
AA,SLC,DFW,1922,2250,989,1
AA,DFW,DAY,1518,1831,861,1
AA,SEA,DFW,1533,2116,1660,1
AS,LAX,PDX,1110,1318,834,0
B6,JFK,SAV,753,1009,718,0
AA,LAX,SFO,2121,2341,337,1
DL,SFO,JFK,1126,2001,2586,0
DL,ATL,RIC,2205,2337,481,0
DL,BOS,CVG,612,832,752,0
DL,SAV,ATL,632,734,214,0
DL,PHX,ATL,1024,1652,1587,1
EV,IAH,ECP,1200,1341,572,1
EV,EVV,ATL,921,1128,350,0
EV,SAF,DEN,1500,1623,303,1
F9,PHL,TPA,1144,1421,920,0
MQ,ORD,CLE,1601,1817,315,1
NK,FLL,LGA,1558,1924,1076,0
EV,CRP,IAH,547,643,201,0
OO,OKC,MSP,1632,1852,694,0
OO,ORD,SLC,1649,1938,1250,1
OO,DEN,IDA,1928,2057,458,1
UA,LAX,IAH,1638,2142,1379,0
UA,FLL,IAH,550,735,966,0
UA,EWR,FLL,746,1025,1065,0
US,BOS,PHL,700,825,280,0
US,EWR,PHX,1340,1547,2133,0
VX,SFO,LAX,1329,1501,337,0
WN,DEN,ABQ,1822,1933,349,1
WN,PIT,ATL,1826,1958,526,1
WN,SMF,LAX,1441,1603,373,1
WN,MAF,HOU,1008,1132,441,0
WN,MKE,TPA,1844,2211,1075,0
WN,BUR,LAS,1423,1524,223,1
WN,HOU,ATL,1047,1331,696,0
AA,EWR,DFW,850,1152,1372,0
AA,MIA,BOS,655,959,1258,0
AS,ANC,JNU,1148,1317,571,0
B6,DCA,TPA,1137,1401,814,0
B6,SJU,FLL,1403,1644,1046,0
DL,ATL,TPA,1533,1655,406,0
DL,MSY,DTW,1105,1409,926,0
EV,MCI,IAH,1033,1234,643,1
EV,EWN,ATL,759,1015,433,1
DL,STL,ATL,1259,1529,484,0
DL,PHL,ATL,1237,1442,666,0
F9,ORD,LAS,2123,2314,1514,0
MQ,TYR,DFW,1520,1623,102,0
NK,ACY,MCO,1807,2023,852,0
OO,LAX,SMF,1343,1527,373,1
OO,DFW,IAH,1309,1413,224,0
OO,DEN,BZN,1255,1434,524,0
UA,JFK,SFO,1148,1451,2586,0
UA,MCO,DEN,1613,1816,1546,0
US,BWI,CLT,1027,1146,361,0
US,PHL,DFW,1615,1905,1303,0
WN,GSP,MDW,624,711,562,0
WN,BUF,MDW,615,659,468,0
WN,MDW,TUS,1832,2004,1440,0
WN,RNO,LAX,1808,1924,391,1
WN,LAS,LAX,952,1123,236,1
WN,MDW,HOU,1651,1928,937,0
AA,DCA,DFW,1016,1242,1192,0
AA,MIA,DCA,936,1204,919,0
AS,EWR,SEA,1716,2006,2402,0
B6,JFK,CLT,800,954,541,0
B6,FLL,ORH,1146,1442,1211,1
DL,ATL,TYS,1020,1114,152,0
DL,DTW,LAX,850,1034,1979,1
DL,SEA,MSP,1104,1619,1399,0
DL,ATL,PHX,1357,1447,1587,0
DL,ATL,BDL,732,940,859,0
EV,DAY,EWR,1827,2005,533,0
EV,LFT,DEN,1633,1816,978,0
EV,RDU,MSP,725,929,980,0
HA,LAX,HNL,835,1126,2556,0
MQ,ORF,JFK,1237,1403,290,0
MQ,ORF,MIA,600,833,802,0
OO,DEN,JAC,1918,2035,406,0
EV,GSO,ATL,1012,1130,306,0
MQ,BMI,ORD,644,739,116,0
OO,IDA,DEN,832,1040,458,1
UA,PSP,ORD,1414,1952,1652,1
UA,ORD,LAX,1334,1543,1744,0
US,PHX,IAH,1224,1647,1009,0
US,ATL,PHL,635,833,666,0
VX,LAX,EWR,2338,757,2454,0
WN,BOS,MDW,537,701,861,0
WN,DCA,MDW,638,744,601,0
WN,MEM,MCO,1039,1326,684,0
WN,DEN,SAN,2225,2330,853,0
WN,LAS,ONT,730,817,197,0
WN,PHX,SMF,1450,1639,647,0
WN,TPA,MCI,936,1135,1048,0
AA,ORD,LGA,1659,2000,733,1
AA,DFW,DEN,1657,1754,641,0
AS,SEA,SJC,908,1108,697,0
AA,BWI,DFW,1825,2138,1217,0
B6,LGB,PDX,1809,2023,846,0
DL,SNA,MSP,644,1232,1522,0
DL,SEA,ANC,1455,1721,1448,0
DL,ATL,DFW,1232,1339,731,0
DL,ATL,TPA,1731,1857,406,0
DL,SLC,DCA,946,1546,1851,0
EV,IAH,MLU,919,1014,262,0
EV,XNA,IAH,640,823,438,1
EV,FAY,ATL,1001,1121,331,0
F9,DEN,MSP,2021,2306,680,0
EV,SPS,DFW,1219,1317,113,1
MQ,BNA,LGA,1356,1656,764,0
NK,MCO,IAH,1539,1721,854,0
OO,DFW,SFO,600,809,1464,0
OO,SFO,SNA,735,902,372,0
OO,LAX,PSP,1534,1623,110,0
UA,EWR,ORD,1402,1506,719,0
UA,IAH,SJU,1033,1557,2007,0
UA,ORD,LAX,1702,1909,1744,0
US,CLT,RSW,950,1144,600,0
US,PHX,MSP,1210,1733,1276,0
VX,LGA,DAL,1848,2241,1381,1
WN,LBB,DAL,931,1045,293,0
WN,MHT,MCO,700,959,1142,0
WN,BNA,HOU,1819,2030,670,1
WN,PHX,OAK,941,1133,646,0
WN,SJC,SAN,747,909,417,0
WN,DEN,HOU,740,1052,883,0
WN,JAX,MDW,1620,1737,849,0
AA,LAX,MIA,758,1533,2342,0
AA,STX,MIA,1625,2003,1139,1
AA,DFW,ORD,1147,1354,802,0
AS,PSP,PDX,1137,1350,873,0
B6,MCO,JFK,933,1146,944,0
DL,DCA,MSP,1654,1827,931,0
DL,PHL,SLC,1639,1936,1927,0
DL,SAN,ATL,1341,2101,1892,0
DL,ATL,BWI,1249,1427,577,1
DL,ATL,SAN,2210,2330,1892,0
EV,DFW,GGG,844,929,140,0
EV,IAH,PNS,1254,1439,489,0
EV,LEX,ATL,858,1018,304,0
EV,ORD,ELM,2112,2352,566,0
HA,ITO,HNL,1058,1148,216,0
MQ,ABQ,ORD,552,949,1118,0
NK,MCI,LAS,2104,2155,1139,0
OO,BUR,PDX,2024,2223,817,0
OO,IAH,MAF,2105,2232,429,0
OO,FAR,DEN,1702,1746,627,0
UA,ORD,PSP,1212,1359,1652,0
UA,IAD,SFO,1219,1437,2419,0
UA,SFO,IAH,1254,1836,1635,0
US,PHX,OAK,1637,1829,646,0
US,LGA,CLT,1436,1642,544,0
WN,DAL,SAN,1510,1603,1182,0
WN,MDW,ABQ,1951,2129,1121,0
WN,ALB,MCO,1527,1817,1073,0
WN,BWI,ISP,1003,1100,220,0
WN,SAN,OAK,1905,2023,446,0
WN,STL,OMA,839,945,342,0
WN,FLL,BWI,1152,1427,925,0
WN,LAS,SNA,743,839,226,0
AA,LAX,SFO,641,755,337,0
AA,MIA,ATL,1950,2154,594,0
AA,DCA,DFW,1818,2036,1192,0
B6,JFK,PWM,2239,2351,273,0
B6,BOS,LAS,1024,1238,2381,0
DL,CLT,ATL,806,938,226,0
DL,ATL,LGA,1045,1243,762,0
DL,ATL,MSY,1148,1208,425,0
DL,IND,ATL,1707,1833,432,0
DL,ATL,ORF,2154,2307,516,0
EV,GSO,ORD,1059,1149,589,0
EV,LBB,IAH,1050,1216,458,0
EV,MOB,ATL,1734,2009,302,0
F9,ATL,DEN,1342,1524,1199,0
EV,DFW,VPS,702,847,641,0
MQ,LGA,RDU,1038,1210,431,0
NK,ORD,MCO,1110,1436,1005,0
OO,PSP,SFO,1014,1140,421,1
OO,ONT,DEN,1315,1637,819,0
OO,ABQ,SFO,945,1118,896,0
UA,DEN,FLL,756,1343,1703,0
UA,DEN,SEA,1109,1246,1024,0
UA,ORD,DCA,648,931,612,0
US,BOS,CLT,936,1154,728,0
US,CLT,JFK,924,1059,541,0
VX,JFK,LAX,1658,1948,2475,0
WN,BWI,MHT,1549,1705,377,1
WN,MEM,HOU,645,820,484,0
WN,HOU,LGA,1010,1415,1428,0
WN,LGA,DEN,1657,1902,1620,0
WN,DCA,MCI,1544,1708,949,0
WN,SMF,SNA,1343,1505,404,0
WN,PVD,BWI,1641,1754,327,0
AA,DFW,DCA,1017,1414,1192,0
AA,LAX,STL,604,1146,1592,0
AA,DFW,ELP,831,858,551,0
AS,LAS,PDX,1008,1220,763,0
B6,BOS,DCA,1109,1230,399,0
DL,ATL,LAX,1930,2115,1947,0
DL,SDF,ATL,1237,1357,321,0
DL,ATL,SAN,1929,2042,1892,0
DL,ATL,OMA,1033,1153,821,0
DL,SLC,DTW,944,1511,1481,0
DL,MSP,BUF,1919,2219,735,0
EV,IAH,LIT,844,958,374,0
EV,FAY,ATL,1516,1637,331,0
EV,MFE,IAH,851,1000,316,0
HA,HNL,OGG,2145,2225,100,0
MQ,GSO,LGA,1729,1906,461,0
MQ,LGA,CLE,1441,1623,419,1
OO,PHX,YUM,716,809,160,0
OO,MKE,CVG,814,1026,318,0
OO,LAX,MSP,1812,2348,1535,0
OO,LAX,FAT,2025,2126,209,0
UA,SFO,ORD,553,1209,1846,0
UA,SAT,IAH,659,804,191,0
MQ,SGF,DFW,1234,1348,364,0
US,IAH,PHX,1758,1831,1009,0
US,CLT,FLL,1145,1353,632,0
WN,BWI,MHT,1309,1425,377,0
WN,BNA,AUS,923,1121,756,0
WN,LAX,OAK,1434,1540,337,1
WN,MDW,PIT,1918,2129,402,1
WN,DCA,DAL,1102,1258,1184,0
WN,HRL,HOU,615,708,277,0
WN,PVD,BWI,1645,1759,327,0
WN,SMF,SEA,1027,1224,605,0
9E,MSP,CVG,1123,1414,596,0
AA,HNL,LAX,2155,553,2556,1
AA,MIA,LGA,727,1008,1096,0
AA,AUS,JFK,959,1444,1521,0
AS,ANC,BET,1220,1332,399,0
B6,JAX,JFK,550,749,828,0
DL,MSP,MEM,1038,1221,700,0
DL,LGA,PIT,1901,2019,335,0
DL,ATL,LIT,1147,1215,453,0
DL,TPA,DTW,1158,1446,983,0
AA,PHL,DFW,1611,1906,1303,0
EV,CVG,IAH,1346,1513,871,0
EV,BTR,IAH,1649,1757,253,0
EV,CHO,ATL,1230,1405,457,0
EV,CAE,IAD,1934,2052,401,1
F9,PSP,DEN,1008,1258,776,0
FL,MSY,ATL,1745,2008,425,0
MQ,DFW,ABI,1209,1257,158,0
MQ,ORD,XNA,2010,2145,522,1
MQ,ORD,TVC,2009,2212,224,0
OO,ASE,DEN,1957,2044,125,1
OO,LAX,ABQ,925,1212,677,0
OO,SFO,SMF,1936,2023,86,0
OO,FAT,DEN,1311,1616,844,0
UA,EWR,TPA,627,917,997,0
UA,FLL,CLE,1217,1535,1062,0
US,CLT,EWR,1346,1524,529,1
US,CLT,LGA,2214,2347,544,0
WN,IND,HOU,640,802,861,0
WN,MCO,AUS,842,1027,994,1
WN,BNA,HOU,1920,2115,670,0
WN,DAL,SAT,1547,1644,248,0
WN,MSY,MCO,2000,2225,551,0
WN,RDU,BNA,1628,1655,442,0
WN,SNA,OAK,1507,1628,371,1
UA,SFO,DEN,1536,1904,967,0
YV,OAK,PHX,1102,1252,646,1
9E,CLT,CVG,653,820,335,0
AA,LAX,OGG,1834,2118,2486,1
AA,BOS,ORD,1707,1856,867,0
AA,DFW,BNA,1257,1442,631,0
AS,PDX,SNA,951,1209,859,0
B6,PBI,HPN,755,1046,1056,0
DL,PDX,ATL,2247,616,2172,0
DL,SLC,JFK,2343,552,1990,0
DL,SAN,MSP,2245,419,1532,0
DL,PHX,SLC,730,1017,507,0
B6,BUF,MCO,852,1123,1011,0
EV,BDL,EWR,1513,1609,116,1
EV,MSP,IAH,1555,1900,1034,0
EV,MEM,XNA,1931,2036,258,0
EV,ORD,ROC,1645,1909,528,0
EV,SBN,ORD,1223,1159,84,0
FL,MKE,RSW,824,1208,1183,0
MQ,DFW,CHS,2009,2337,987,1
MQ,ART,ORD,1701,1817,618,0
MQ,CLT,LGA,909,1108,544,0
OO,ORD,FSD,1752,1927,462,0
OO,IDA,SLC,757,851,188,0
OO,SLC,STL,941,1333,1156,0
UA,EWR,LAX,821,1132,2454,0
UA,LAX,SFO,1847,1959,337,0
US,LAS,PHL,2231,554,2176,0
UA,DEN,GRR,956,1414,1015,0
US,CLT,MCO,1454,1623,468,0
WN,DAL,MCI,928,1057,460,0
WN,HOU,TUL,1810,1936,453,0
WN,MDW,STL,1208,1305,251,0
WN,BWI,ATL,953,1143,577,0
WN,PBI,BWI,1643,1900,883,0
WN,SAT,STL,750,948,786,1
WN,TUL,DEN,730,811,541,0
YV,CLT,ABE,2101,2229,481,0
9E,DTW,ORF,1725,1858,529,0
9E,MSP,MSN,836,940,228,1
AA,MCO,MIA,1815,1915,192,0
AA,ONT,DFW,1129,1631,1188,0
AA,SMF,DFW,555,1120,1431,0
AS,PDX,SAN,2024,2249,933,0
B6,LGA,FLL,2127,29,1076,0
DL,LAX,SLC,1258,1542,590,0
DL,ATL,IND,742,904,432,0
DL,ATL,MCI,1348,1457,692,1
DL,ATL,FNT,2102,2305,645,0
EV,DFW,BTR,906,1026,383,1
EV,IAH,MSY,714,838,305,0
EV,LGA,BTV,850,1008,258,0
EV,ATL,SBN,1934,2118,566,0
EV,MCI,IAD,753,1059,926,0
EV,IAH,RSW,751,1108,861,0
HA,ITO,HNL,2018,2110,216,0
MQ,DFW,JAN,2040,2211,408,0
MQ,CMI,ORD,751,849,135,0
OO,PHX,LAX,1006,1131,370,0
OO,PSP,SFO,1414,1536,421,0
OO,CLE,ORD,1650,1712,315,0
OO,SGU,SLC,608,726,272,0
UA,DEN,ORD,1348,1701,888,0
UA,SFO,LAX,1402,1525,337,0
UA,MCO,EWR,1936,2206,937,0
US,CLT,MCO,944,1129,468,1
US,LAS,PHL,1432,2156,2176,0
WN,ORF,BWI,1117,1207,159,0
WN,LAS,OAK,1346,1509,407,0
WN,MDW,DSM,2148,2254,306,0
WN,AUS,DAL,1120,1212,189,0
WN,SFO,SAN,1940,2103,447,0
WN,BWI,MCO,1020,1235,787,0
WN,EWR,HOU,1251,1543,1411,0
YV,IND,IAD,1932,2055,476,0
9E,DTW,CAK,1214,1321,133,0
9E,MSP,SDF,1615,1854,604,0
AA,MIA,BWI,1432,1648,946,0
AA,DEN,DFW,1556,1844,641,0
AS,SMF,SEA,1639,1827,605,0
B6,BOS,PBI,2056,24,1197,0
B6,RSW,JFK,656,927,1074,0
DL,PHX,DTW,600,1304,1671,0
DL,LGA,MCI,1616,1831,1107,1
DL,JFK,DTW,1629,1841,509,0
DL,MSP,CLT,1032,1358,930,0
EV,DFW,BTR,2237,2358,383,1
EV,MKE,CLE,2057,2258,328,1
EV,ECP,ATL,1719,1930,240,0
EV,CAE,ATL,749,951,192,0
EV,FAR,DEN,859,1013,627,0
FL,IND,ATL,553,723,432,0
HA,HNL,OGG,1545,1619,101,0
MQ,DFW,GRK,2110,2153,134,0
MQ,ORD,SGF,1842,2005,438,0
OO,FAR,MSP,514,626,223,0
OO,LAX,SBA,1443,1517,89,0
OO,AUS,IAH,1350,1505,140,0
OO,DEN,SLC,1109,1244,391,0
UA,LAS,ORD,556,1124,1514,0
UA,EWR,MCO,955,1255,937,0
UA,LAX,SFO,559,710,337,0
US,SJC,PHX,947,1125,621,0
US,BOS,CLT,552,806,728,0
VX,SFO,MCO,1010,1829,2446,1
WN,BNA,SAT,1554,1809,822,0
WN,OMA,LAS,650,734,1099,0
WN,SAN,SJC,1655,1809,417,0
WN,LAS,PIT,1012,1719,1910,0
WN,BWI,ATL,624,853,577,0
WN,SDF,TPA,955,1213,727,0
WN,TUS,LAX,2106,2232,451,0
9E,CVG,DCA,1129,1242,411,0
9E,MSP,CID,2135,2232,220,0
AA,ABQ,DFW,729,1010,569,0
AA,DFW,BNA,1439,1621,631,0
AA,MIA,SJU,1448,1705,1045,0
AS,ANC,SCC,1421,1605,627,0
B6,PIT,BOS,1925,2057,496,0
DL,RDU,ATL,828,956,356,0
DL,ATL,RDU,1244,1359,356,0
DL,SLC,ATL,709,1238,1590,0
DL,SFO,MSP,43,602,1589,0
DL,LGA,FLL,725,1059,1076,1
EV,EWR,CLT,1505,1715,529,0
EV,XNA,IAH,1546,1715,438,1
EV,FLL,TLH,654,813,393,0
EV,ELP,DEN,1549,1725,563,0
EV,MAF,IAH,1652,1814,429,0
FL,ATL,CLT,2215,2317,226,0
MQ,DFW,MHK,2049,2208,431,0
MQ,LAX,SAN,924,1010,109,0
EV,ORD,SDF,1156,1359,287,0
OO,SBA,SFO,2045,2203,262,0
OO,SNA,SFO,2001,2125,372,0
OO,SFO,DFW,940,1501,1464,0
UA,LAX,CLE,2253,613,2052,0
UA,PHL,IAH,608,831,1325,0
UA,DEN,SJC,1933,2103,948,0
US,PHX,ATL,853,1543,1587,0
US,CLT,PHL,1502,1633,449,1
US,PHX,IND,2004,223,1488,1
WN,DAL,AUS,1134,1217,189,0
WN,HOU,IND,2016,2326,861,1
WN,BWI,AUS,1401,1627,1342,0
WN,MCO,PVD,1727,1957,1072,0
WN,OMA,MDW,933,1049,423,0
WN,RDU,DEN,916,1101,1436,0
WN,SNA,SFO,831,947,372,1
YV,OGG,HNL,1617,1655,101,1
9E,DTW,MSN,1932,2037,311,0
AA,DFW,TUS,1745,1802,813,0
AA,MIA,LAX,1324,1554,2342,1
AS,FLL,SEA,805,1136,2717,0
B6,FLL,JFK,700,1006,1069,0
DL,ATL,CVG,2326,33,373,1
DL,LGA,MIA,1716,2008,1096,0
DL,DAB,ATL,709,839,366,0
DL,DTW,MCO,1739,2009,957,0
EV,EWR,PWM,1044,1152,284,0
EV,CLE,ATL,657,841,554,0
EV,AEX,ATL,1353,1619,500,0
EV,ORD,MLI,940,1028,139,0
FL,HOU,ATL,1855,2138,696,0
MQ,DRO,DFW,1606,1850,674,1
MQ,LIT,ORD,1650,1906,552,0
OO,LAX,PSP,933,1021,110,0
OO,PHX,SBA,728,905,455,0
OO,SMF,SFO,758,852,86,0
UA,PSP,DEN,551,848,776,0
UA,IAH,SAN,1826,1942,1303,0
UA,IAH,ORD,1523,1804,925,1
US,SFO,PHL,808,1607,2521,0
US,PBI,CLT,1656,1843,590,0
WN,LAX,OAK,1442,1556,337,0
WN,AUS,MDW,724,941,972,0
WN,DEN,BOS,1548,2118,1754,0
WN,ABQ,MCO,1057,1617,1553,0
WN,SLC,PHX,1230,1302,507,0
WN,PDX,OAK,1924,2102,543,0
9E,DTW,PIT,1129,1235,201,1
9E,MSP,SBN,1933,2208,411,0
AA,MIA,BOS,722,1032,1258,0
AA,DCA,DFW,1106,1323,1192,0
AA,LAX,ORD,1738,2316,1745,0
AS,FAI,SCC,734,839,373,0
B6,JFK,RSW,1639,1954,1074,0
DL,MCO,JFK,1216,1458,944,0
DL,ATL,BWI,1243,1420,577,0
DL,ATL,FLL,2153,2345,581,0
DL,DAB,ATL,1131,1253,366,0
EV,CHS,EWR,1625,1812,628,0
EV,ATL,SYR,1459,1657,794,0
DL,MCI,ATL,708,1002,692,0
EV,DTW,ELM,2142,2258,332,0
EV,ORD,SDF,755,959,287,0
FL,MEM,ATL,1915,2127,332,0
MQ,DFW,SHV,1430,1524,190,0
MQ,MIA,TLH,1642,1815,402,0
MQ,ORD,DSM,1146,1252,299,0
OO,LAX,SLC,2106,2351,590,0
OO,LGB,SEA,2028,2306,965,0
OO,MRY,LAX,931,1041,266,1
UA,JFK,LAX,1543,1914,2475,0
UA,IAH,TPA,1948,2243,787,0
UA,DFW,IAD,1716,2057,1172,0
US,PHL,PHX,807,1027,2075,0
US,CLT,LGA,1303,1441,544,0
US,CLT,PIT,757,916,366,0
WN,CMH,MDW,1125,1122,283,0
WN,MDW,AUS,1319,1550,972,0
WN,AUS,DAL,2113,2205,189,0
WN,SDF,BWI,1029,1155,495,0
WN,ONT,OAK,1208,1315,362,0
WN,HOU,DAL,1127,1225,239,0
YV,IAD,CLT,654,813,322,0
9E,BHM,DTW,1338,1644,625,0
9E,DTW,MLI,2015,2053,373,0
AA,ABQ,DFW,1126,1416,569,0
AA,BWI,DFW,1906,2136,1217,0
AA,DFW,LAX,1248,1410,1235,0
B6,JFK,PWM,1006,1114,273,0
B6,DCA,MCO,928,1147,759,0
DL,MIA,ATL,1404,1558,594,0
DL,ATL,LGA,2159,12,762,1
DL,MSP,TPA,1335,1741,1306,0
DL,ATL,BUF,1020,1212,712,0
EV,BNA,IAH,952,1216,657,0
EV,IAH,XNA,2004,2120,438,0
EV,DTW,MEM,1942,2127,610,0
EV,XNA,ATL,1149,1422,589,1
EV,RIC,ORD,616,722,642,1
FL,ATL,CLT,924,1033,226,1
HA,HNL,ITO,1410,1504,216,0
MQ,MIA,ATL,1611,1809,594,0
MQ,ORD,CLE,741,951,315,0
OO,SFO,GEG,2125,2343,733,1
OO,PSC,MSP,711,1152,1254,0
MQ,JAX,MIA,1114,1228,335,0
OO,RNO,SFO,1126,1247,192,1
UA,LAS,IAH,1125,1622,1222,0
UA,SNA,EWR,2144,532,2434,0
UA,DEN,SFO,1120,1256,967,0
US,LAS,PHL,1127,1846,2176,0
US,ATL,PHL,1932,2117,666,0
VX,LAX,ORD,1134,1719,1745,0
WN,STL,TUL,1014,1133,351,0
WN,PVD,MCO,1316,1604,1072,0
WN,SNA,MDW,1013,1540,1731,0
WN,MCO,EYW,1024,1123,268,0
WN,OAK,SEA,1232,1448,672,1
WN,DCA,AUS,1717,1943,1315,0
WN,ISP,PBI,1215,1456,1052,0
9E,JFK,CVG,1902,2059,589,0
9E,LEX,DCA,702,816,414,0
AA,AUS,ORD,1240,1506,978,1
AA,LGA,MIA,1554,1853,1096,0
AA,SDF,DFW,611,725,733,0
AS,SEA,JNU,1100,1236,909,0
B6,JFK,TPA,1928,2203,1005,0
DL,DCA,DTW,1228,1347,405,0
DL,HNL,SEA,2104,517,2677,0
DL,MEM,LGA,826,1202,963,0
DL,ATL,BDL,950,1158,859,0
EV,DFW,BPT,?,?,270,?
EV,EWR,IND,934,1135,645,1
EV,ATL,BTR,1928,1949,448,0
EV,ATL,MDT,2037,2213,620,0
EV,RAP,ORD,?,?,779,?
FL,ATL,BOS,846,1121,946,0
MQ,LFT,DFW,1015,1137,351,0
MQ,MIA,BNA,1501,1628,806,0
MQ,TVC,ORD,?,?,224,?
OO,DEN,LNK,?,?,423,?
OO,BUR,PDX,1512,1736,817,0
OO,ORD,MBS,?,?,222,?
UA,GRR,ORD,828,853,137,1
UA,SFO,EWR,1411,2229,2565,0
UA,DEN,IAD,1129,1658,1452,1
US,PDX,PHX,1752,2013,1009,0
US,DFW,CLT,659,1030,936,0
US,PHL,ORD,1124,1239,678,1
WN,SJC,BUR,633,732,296,0
WN,MKE,PHX,1020,1214,1460,0
WN,PHX,SJC,611,809,621,0
WN,LAS,IND,1837,58,1590,0
WN,MDW,BOS,658,1008,861,0
WN,BNA,MDW,1555,1716,395,1
WN,DCA,STL,1217,1320,719,0
9E,RDU,MCO,740,927,534,0
9E,PVD,DTW,1219,1806,615,1
AA,PHX,ORD,?,?,1440,?
AA,RDU,DFW,1701,1852,1061,1
AA,DFW,OMA,1703,1844,583,1
AS,PSP,SFO,1706,1834,421,0
B6,HPN,MCO,827,1106,972,0
DL,MSP,ATL,1614,1952,907,0
DL,ATL,DEN,1909,2044,1199,0
DL,MCO,DTW,1200,1459,957,0
DL,AUS,ATL,1321,1625,813,0
DL,PIT,ATL,555,736,526,0
EV,CMH,EWR,830,957,463,0
EV,AUS,MEM,1659,1834,559,0
EV,PHF,ATL,1355,1536,508,1
EV,ORD,OMA,652,848,416,0
FL,MKE,RSW,822,1216,1183,0
FL,MCO,PHL,604,820,861,0
MQ,GSO,DFW,?,?,999,?
MQ,ORD,BMI,?,?,116,?
MQ,MSP,LGA,854,1213,1020,0
OO,SBA,LAX,522,613,89,0
OO,ELP,LAX,554,715,715,0
OO,COS,ORD,948,1311,911,1
UA,EWR,PBI,733,1010,1023,1
UA,IAH,TPA,1739,2042,787,0
UA,PHL,SFO,1812,2209,2521,0
US,PHL,BOS,912,1020,280,0
US,TPA,PHL,1411,1643,920,0
US,BOS,LGA,2021,2128,184,1
WN,DAL,HOU,758,907,239,0
WN,HOU,MCO,2009,2326,849,0
WN,RDU,BWI,1438,1536,255,0
WN,SNA,SFO,1801,1914,372,0
WN,MKE,LGA,2044,2358,738,1
WN,ATL,DEN,705,816,1199,0
YV,CLT,CVG,946,1118,335,0
9E,GRR,DTW,1728,1823,120,0
9E,MDT,ATL,1051,1251,620,0
AA,MCO,MIA,845,940,192,0
AA,LAX,SFO,1735,1901,337,0
AA,ORD,MSP,1254,1422,334,1
AS,GEG,SEA,553,703,224,0
